idTransaction;idBien;dateMutation;valeurFonciere
28929;28929;08/06/2020;240000
28930;28930;08/06/2020;227000
28931;28931;08/06/2020;230000
28932;28932;08/06/2020;1168000
28933;28933;08/06/2020;460000
28934;28934;08/06/2020;223000
28935;28935;08/06/2020;825000
28936;28936;08/06/2020;650000
28937;28937;08/06/2020;29700
28938;28938;08/06/2020;621475
28939;28939;08/06/2020;607000
28940;28940;08/06/2020;1230000
28941;28941;08/06/2020;560000
28942;28942;08/06/2020;373880
28943;28943;08/06/2020;1470000
28944;28944;08/06/2020;860000
28945;28945;08/06/2020;815000
28946;28946;08/06/2020;205000
28947;28947;08/06/2020;390000
28948;28948;08/06/2020;334000
28949;28949;08/06/2020;785400
28950;28950;08/06/2020;582960
28951;28951;08/06/2020;270000
28952;28952;08/06/2020;475650
28953;28953;08/06/2020;315000
28954;28954;08/06/2020;129980
28955;28955;08/06/2020;62850
28956;28956;08/06/2020;91000
28957;28957;08/06/2020;236000
28958;28958;08/06/2020;79000
28959;28959;08/06/2020;278000
28960;28960;08/06/2020;174500
28961;28961;08/06/2020;246500
28962;28962;08/06/2020;155000
28963;28963;08/06/2020;244000
28964;28964;08/06/2020;342500
28965;28965;08/06/2020;124690
28966;28966;08/06/2020;240000
28967;28967;09/06/2020;125000
28968;28968;08/06/2020;195000
28969;28969;08/06/2020;312000
28970;28970;08/06/2020;124000
28971;28971;08/06/2020;300000
28972;28972;08/06/2020;257000
28973;28973;08/06/2020;132000
28974;28974;08/06/2020;130000
28975;28975;08/06/2020;250000
28976;28976;08/06/2020;237500
28977;28977;08/06/2020;242000
28978;28978;08/06/2020;36000
28979;28979;08/06/2020;57100
28980;28980;08/06/2020;110000
28981;28981;08/06/2020;162200
28982;28982;08/06/2020;147400
28983;28983;08/06/2020;45000
28984;28984;08/06/2020;243750
28985;28985;08/06/2020;250014
28986;28986;08/06/2020;233000
28987;28987;08/06/2020;83000
28988;28988;08/06/2020;161000
28989;28989;08/06/2020;59000
28990;28990;08/06/2020;118000
28991;28991;08/06/2020;55000
28992;28992;08/06/2020;148200
28993;28993;08/06/2020;30000
28994;28994;08/06/2020;39500
28995;28995;08/06/2020;190000
28996;28996;08/06/2020;77000
28997;28997;08/06/2020;215000
28998;28998;08/06/2020;215000
28999;28999;08/06/2020;240000
29000;29000;08/06/2020;174115
29001;29001;08/06/2020;332200
29002;29002;08/06/2020;700600
29003;29003;08/06/2020;432300
29004;29004;08/06/2020;400000
29005;29005;08/06/2020;309179
29006;29006;08/06/2020;1055405
29007;29007;08/06/2020;569000
29008;29008;08/06/2020;510000
29009;29009;08/06/2020;747300
29010;29010;08/06/2020;190000
29011;29011;08/06/2020;248000
29012;29012;08/06/2020;859000
29013;29013;08/06/2020;225000
29014;29014;08/06/2020;240000
29015;29015;08/06/2020;630000
29016;29016;08/06/2020;273000
29017;29017;08/06/2020;306500
29018;29018;08/06/2020;190900
29019;29019;08/06/2020;115000
29020;29020;08/06/2020;687770
29021;29021;08/06/2020;214000
29022;29022;08/06/2020;465000
29023;29023;08/06/2020;230000
29024;29024;08/06/2020;332000
29025;29025;08/06/2020;252500
29026;29026;08/06/2020;178000
29027;29027;08/06/2020;280000
29028;29028;08/06/2020;405420
29029;29029;08/06/2020;391110
29030;29030;08/06/2020;223250
29031;29031;08/06/2020;177900
29032;29032;08/06/2020;195000
29033;29033;08/06/2020;137000
29034;29034;08/06/2020;219438
29035;29035;08/06/2020;159000
29036;29036;08/06/2020;119000
29037;29037;08/06/2020;134000
29038;29038;08/06/2020;175000
29039;29039;08/06/2020;220000
29040;29040;08/06/2020;257500
29041;29041;08/06/2020;43200
29042;29042;08/06/2020;350000
29043;29043;09/06/2020;26500
29044;29044;09/06/2020;144000
29045;29045;09/06/2020;102010
29046;29046;09/06/2020;130000
29047;29047;09/06/2020;129600
29048;29048;09/06/2020;196000
29049;29049;09/06/2020;84112
29050;29050;09/06/2020;219990
29051;29051;09/06/2020;295000
29052;29052;09/06/2020;95000
29053;29053;09/06/2020;30000
29054;29054;09/06/2020;65500
29055;29055;09/06/2020;349118
29056;29056;09/06/2020;47000
29057;29057;09/06/2020;142620
29058;29058;09/06/2020;138000
29059;29059;09/06/2020;135800
29060;29060;09/06/2020;150000
29061;29061;09/06/2020;66000
29062;29062;09/06/2020;119900
29063;29063;09/06/2020;135000
29064;29064;09/06/2020;135000
29065;29065;09/06/2020;209000
29066;29066;09/06/2020;119670
29067;29067;09/06/2020;309000
29068;29068;09/06/2020;142000
29069;29069;09/06/2020;144000
29070;29070;09/06/2020;46100
29071;29071;09/06/2020;109700
29072;29072;09/06/2020;60000
29073;29073;09/06/2020;216210
29074;29074;09/06/2020;79600
29075;29075;09/06/2020;96300
29076;29076;09/06/2020;88000
29077;29077;09/06/2020;40000
29078;29078;09/06/2020;161000
29079;29079;09/06/2020;327500
29080;29080;09/06/2020;243700
29081;29081;09/06/2020;215000
29082;29082;09/06/2020;119712
29083;29083;09/06/2020;79600
29084;29084;09/06/2020;150000
29085;29085;09/06/2020;90000
29086;29086;09/06/2020;503500
29087;29087;09/06/2020;207700
29088;29088;09/06/2020;55000
29089;29089;09/06/2020;106000
29090;29090;09/06/2020;135000
29091;29091;09/06/2020;100000
29092;29092;09/06/2020;138250
29093;29093;09/06/2020;191650
29094;29094;09/06/2020;74100
29095;29095;09/06/2020;79000
29096;29096;09/06/2020;95000
29097;29097;09/06/2020;40000
29098;29098;09/06/2020;88500
29099;29099;09/06/2020;482500
29100;29100;09/06/2020;174570
29101;29101;09/06/2020;213200
29102;29102;09/06/2020;75000
29103;29103;09/06/2020;94400
29104;29104;09/06/2020;75000
29105;29105;09/06/2020;120000
29106;29106;09/06/2020;53500
29107;29107;09/06/2020;41800
29108;29108;09/06/2020;159000
29109;29109;09/06/2020;419600
29110;29110;09/06/2020;187100
29111;29111;09/06/2020;74000
29112;29112;09/06/2020;37000
29113;29113;09/06/2020;229000
29114;29114;09/06/2020;50000
29115;29115;09/06/2020;55000
29116;29116;09/06/2020;292000
29117;29117;09/06/2020;135600
29118;29118;09/06/2020;212000
29119;29119;09/06/2020;90450
29120;29120;09/06/2020;135920
29121;29121;09/06/2020;219000
29122;29122;09/06/2020;355400
29123;29123;09/06/2020;182000
29124;29124;09/06/2020;161050
29125;29125;09/06/2020;309000
29126;29126;09/06/2020;373300
29127;29127;09/06/2020;544500
29128;29128;09/06/2020;352000
29129;29129;09/06/2020;1020000
29130;29130;09/06/2020;295000
29131;29131;09/06/2020;105000
29132;29132;09/06/2020;350000
29133;29133;09/06/2020;342550
29134;29134;09/06/2020;85000
29135;29135;09/06/2020;231150
29136;29136;09/06/2020;129000
29137;29137;09/06/2020;182000
29138;29138;09/06/2020;128140
29139;29139;09/06/2020;224000
29140;29140;09/06/2020;230000
29141;29141;09/06/2020;97500
29142;29142;09/06/2020;814955
29143;29143;09/06/2020;560740
29144;29144;09/06/2020;290000
29145;29145;09/06/2020;600000
29146;29146;09/06/2020;388000
29147;29147;09/06/2020;350000
29148;29148;09/06/2020;333200
29149;29149;09/06/2020;154000
29150;29150;09/06/2020;965000
29151;29151;09/06/2020;160000
29152;29152;09/06/2020;289750
29153;29153;09/06/2020;819100
29154;29154;09/06/2020;565000
29155;29155;09/06/2020;742100
29156;29156;09/06/2020;1075000
29157;29157;09/06/2020;1046000
29158;29158;09/06/2020;1191100
29159;29159;09/06/2020;375000
29160;29160;09/06/2020;149000
29161;29161;09/06/2020;454000
29162;29162;09/06/2020;163000
29163;29163;09/06/2020;457000
29164;29164;09/06/2020;160050
29165;29165;09/06/2020;843000
29166;29166;09/06/2020;950000
29167;29167;09/06/2020;347000
29168;29168;09/06/2020;165000
29169;29169;09/06/2020;299000
29170;29170;09/06/2020;380010
29171;29171;09/06/2020;1300000
29172;29172;09/06/2020;630000
29173;29173;09/06/2020;147250
29174;29174;09/06/2020;143000
29175;29175;09/06/2020;66500
29176;29176;09/06/2020;39000
29177;29177;09/06/2020;255000
29178;29178;09/06/2020;250000
29179;29179;09/06/2020;120000
29180;29180;09/06/2020;138580
29181;29181;09/06/2020;115500
29182;29182;09/06/2020;160000
29183;29183;09/06/2020;135500
29184;29184;09/06/2020;111300
29185;29185;09/06/2020;189000
29186;29186;09/06/2020;145000
29187;29187;09/06/2020;230000
29188;29188;09/06/2020;115000
29189;29189;09/06/2020;320000
29190;29190;09/06/2020;170000
29191;29191;09/06/2020;152000
29192;29192;09/06/2020;233000
29193;29193;09/06/2020;220000
29194;29194;09/06/2020;89000
29195;29195;09/06/2020;425900
29196;29196;09/06/2020;117516
29197;29197;09/06/2020;98000
29198;29198;09/06/2020;86736
29199;29199;09/06/2020;190500
29200;29200;09/06/2020;192560
29201;29201;09/06/2020;819575
29202;29202;09/06/2020;97000
29203;29203;09/06/2020;100000
29204;29204;09/06/2020;139000
29205;29205;09/06/2020;140000
29206;29206;09/06/2020;204300
29207;29207;09/06/2020;205000
29208;29208;09/06/2020;243000
29209;29209;09/06/2020;180000
29210;29210;09/06/2020;208250
29211;29211;09/06/2020;128500
29212;29212;09/06/2020;205650
29213;29213;09/06/2020;89000
29214;29214;09/06/2020;365000
29215;29215;09/06/2020;82250
29216;29216;09/06/2020;225440
29217;29217;09/06/2020;85000
29218;29218;09/06/2020;165000
29219;29219;09/06/2020;59000
29220;29220;09/06/2020;52654
29221;29221;09/06/2020;42000
29222;29222;09/06/2020;52420
29223;29223;09/06/2020;66000
29224;29224;09/06/2020;168000
29225;29225;09/06/2020;139000
29226;29226;09/06/2020;133000
29227;29227;09/06/2020;88000
29228;29228;09/06/2020;260000
29229;29229;09/06/2020;139100
29230;29230;09/06/2020;72000
29231;29231;09/06/2020;146460
29232;29232;09/06/2020;236950
29233;29233;09/06/2020;115000
29234;29234;09/06/2020;235000
29235;29235;09/06/2020;45000
29236;29236;09/06/2020;245700
29237;29237;09/06/2020;332270
29238;29238;09/06/2020;818700
29239;29239;09/06/2020;138000
29240;29240;09/06/2020;325000
29241;29241;09/06/2020;569500
29242;29242;09/06/2020;326000
29243;29243;09/06/2020;60000
29244;29244;09/06/2020;143000
29245;29245;09/06/2020;212000
29246;29246;09/06/2020;132000
29247;29247;09/06/2020;219500
29248;29248;09/06/2020;201000
29249;29249;09/06/2020;117500
29250;29250;09/06/2020;555502
29251;29251;09/06/2020;183000
29252;29252;09/06/2020;126000
29253;29253;09/06/2020;154000
29254;29254;09/06/2020;345000
29255;29255;09/06/2020;180000
29256;29256;09/06/2020;260000
29257;29257;09/06/2020;260000
29258;29258;09/06/2020;299000
29259;29259;09/06/2020;126000
29260;29260;09/06/2020;259000
29261;29261;09/06/2020;260000
29262;29262;09/06/2020;103175
29263;29263;09/06/2020;490000
29264;29264;09/06/2020;140000
29265;29265;09/06/2020;222500
29266;29266;09/06/2020;166000
29267;29267;09/06/2020;240000
29268;29268;09/06/2020;546900
29269;29269;09/06/2020;165000
29270;29270;09/06/2020;172000
29271;29271;09/06/2020;150000
29272;29272;09/06/2020;150000
29273;29273;09/06/2020;96000
29274;29274;09/06/2020;121000
29275;29275;09/06/2020;200000
29276;29276;09/06/2020;137000
29277;29277;09/06/2020;76000
29278;29278;10/06/2020;67000
29279;29279;10/06/2020;53000
29280;29280;10/06/2020;134300
29281;29281;10/06/2020;225500
29282;29282;10/06/2020;233400
29283;29283;10/06/2020;370000
29284;29284;10/06/2020;240000
29285;29285;10/06/2020;90500
29286;29286;10/06/2020;294975
29287;29287;10/06/2020;203300
29288;29288;10/06/2020;102800
29289;29289;10/06/2020;65500
29290;29290;10/06/2020;219400
29291;29291;10/06/2020;365000
29292;29292;10/06/2020;120000
29293;29293;10/06/2020;99500
29294;29294;10/06/2020;101500
29295;29295;10/06/2020;31000
29296;29296;10/06/2020;74260
29297;29297;10/06/2020;220000
29298;29298;10/06/2020;67500
29299;29299;10/06/2020;89905
29300;29300;10/06/2020;58850
29301;29301;10/06/2020;170000
29302;29302;10/06/2020;251000
29303;29303;10/06/2020;157500
29304;29304;10/06/2020;344190
29305;29305;10/06/2020;141000
29306;29306;10/06/2020;305000
29307;29307;10/06/2020;185000
29308;29308;10/06/2020;74000
29309;29309;10/06/2020;94700
29310;29310;10/06/2020;340641
29311;29311;10/06/2020;80100
29312;29312;10/06/2020;221870
29313;29313;10/06/2020;191947
29314;29314;10/06/2020;167000
29315;29315;10/06/2020;255000
29316;29316;10/06/2020;94000
29317;29317;10/06/2020;100000
29318;29318;10/06/2020;70000
29319;29319;10/06/2020;220000
29320;29320;10/06/2020;158000
29321;29321;10/06/2020;250000
29322;29322;10/06/2020;148000
29323;29323;10/06/2020;458000
29324;29324;10/06/2020;117000
29325;29325;10/06/2020;105000
29326;29326;10/06/2020;229300
29327;29327;10/06/2020;255000
29328;29328;10/06/2020;150000
29329;29329;10/06/2020;101750
29330;29330;10/06/2020;108500
29331;29331;10/06/2020;154914
29332;29332;10/06/2020;72000
29333;29333;10/06/2020;293000
29334;29334;10/06/2020;313700
29335;29335;10/06/2020;182000
29336;29336;10/06/2020;59500
29337;29337;10/06/2020;180500
29338;29338;10/06/2020;153000
29339;29339;10/06/2020;149150
29340;29340;10/06/2020;62000
29341;29341;10/06/2020;378480
29342;29342;10/06/2020;336000
29343;29343;10/06/2020;127800
29344;29344;10/06/2020;95200
29345;29345;10/06/2020;242654
29346;29346;10/06/2020;36780
29347;29347;10/06/2020;50500
29348;29348;10/06/2020;62000
29349;29349;10/06/2020;90000
29350;29350;10/06/2020;123500
29351;29351;10/06/2020;142000
29352;29352;10/06/2020;140000
29353;29353;10/06/2020;106900
29354;29354;10/06/2020;203750
29355;29355;10/06/2020;66500
29356;29356;10/06/2020;57000
29357;29357;10/06/2020;160500
29358;29358;10/06/2020;203000
29359;29359;10/06/2020;214300
29360;29360;10/06/2020;213430
29361;29361;10/06/2020;156000
29362;29362;10/06/2020;165000
29363;29363;10/06/2020;128000
29364;29364;10/06/2020;121980
29365;29365;10/06/2020;210000
29366;29366;10/06/2020;115000
29367;29367;10/06/2020;97000
29368;29368;10/06/2020;66000
29369;29369;10/06/2020;56000
29370;29370;10/06/2020;85000
29371;29371;10/06/2020;46000
29372;29372;10/06/2020;110000
29373;29373;10/06/2020;82000
29374;29374;10/06/2020;155000
29375;29375;10/06/2020;32900
29376;29376;10/06/2020;166500
29377;29377;10/06/2020;73400
29378;29378;10/06/2020;96500
29379;29379;10/06/2020;36000
29380;29380;10/06/2020;73000
29381;29381;10/06/2020;138500
29382;29382;10/06/2020;110000
29383;29383;10/06/2020;155000
29384;29384;10/06/2020;102600
29385;29385;10/06/2020;135000
29386;29386;10/06/2020;244000
29387;29387;10/06/2020;135000
29388;29388;10/06/2020;164000
29389;29389;10/06/2020;177500
29390;29390;10/06/2020;165000
29391;29391;10/06/2020;117000
29392;29392;10/06/2020;259000
29393;29393;10/06/2020;277500
29394;29394;10/06/2020;371500
29395;29395;10/06/2020;115480
29396;29396;10/06/2020;134000
29397;29397;10/06/2020;95000
29398;29398;10/06/2020;46500
29399;29399;10/06/2020;85000
29400;29400;10/06/2020;111000
29401;29401;10/06/2020;103000
29402;29402;10/06/2020;165000
29403;29403;10/06/2020;500000
29404;29404;10/06/2020;1520000
29405;29405;10/06/2020;1150000
29406;29406;10/06/2020;224742
29407;29407;10/06/2020;790250
29408;29408;10/06/2020;210000
29409;29409;10/06/2020;44000
29410;29410;10/06/2020;948320
29411;29411;10/06/2020;454000
29412;29412;10/06/2020;275000
29413;29413;10/06/2020;453300
29414;29414;10/06/2020;750000
29415;29415;10/06/2020;420000
29416;29416;10/06/2020;548000
29417;29417;10/06/2020;430000
29418;29418;10/06/2020;1400880
29419;29419;10/06/2020;530000
29420;29420;10/06/2020;844800
29421;29421;10/06/2020;568000
29422;29422;10/06/2020;4520000
29423;29423;10/06/2020;2042802
29424;29424;10/06/2020;806650
29425;29425;10/06/2020;250000
29426;29426;10/06/2020;702950
29427;29427;10/06/2020;611190
29428;29428;10/06/2020;360000
29429;29429;10/06/2020;892500
29430;29430;10/06/2020;148650
29431;29431;10/06/2020;420000
29432;29432;10/06/2020;520000
29433;29433;10/06/2020;650000
29434;29434;10/06/2020;356000
29435;29435;10/06/2020;190000
29436;29436;10/06/2020;560000
29437;29437;10/06/2020;161200
29438;29438;10/06/2020;107000
29439;29439;10/06/2020;130000
29440;29440;10/06/2020;75000
29441;29441;10/06/2020;135200
29442;29442;10/06/2020;130000
29443;29443;10/06/2020;25000
29444;29444;10/06/2020;179000
29445;29445;10/06/2020;145000
29446;29446;10/06/2020;108000
29447;29447;10/06/2020;94700
29448;29448;10/06/2020;168000
29449;29449;10/06/2020;150000
29450;29450;10/06/2020;199000
29451;29451;10/06/2020;210000
29452;29452;10/06/2020;224000
29453;29453;10/06/2020;145000
29454;29454;10/06/2020;190700
29455;29455;10/06/2020;260000
29456;29456;10/06/2020;292000
29457;29457;10/06/2020;646050
29458;29458;10/06/2020;110000
29459;29459;16/06/2020;126000
29460;29460;10/06/2020;265000
29461;29461;10/06/2020;150000
29462;29462;10/06/2020;179500
29463;29463;10/06/2020;200400
29464;29464;10/06/2020;246500
29465;29465;10/06/2020;166500
29466;29466;10/06/2020;115000
29467;29467;10/06/2020;220000
29468;29468;10/06/2020;151000
29469;29469;10/06/2020;129000
29470;29470;10/06/2020;130000
29471;29471;10/06/2020;138000
29472;29472;10/06/2020;29000
29473;29473;10/06/2020;91000
29474;29474;10/06/2020;141000
29475;29475;10/06/2020;138000
29476;29476;10/06/2020;130000
29477;29477;10/06/2020;118500
29478;29478;10/06/2020;86000
29479;29479;10/06/2020;97200
29480;29480;10/06/2020;122000
29481;29481;10/06/2020;152000
29482;29482;10/06/2020;149000
29483;29483;10/06/2020;205000
29484;29484;10/06/2020;245000
29485;29485;10/06/2020;290800
29486;29486;10/06/2020;205000
29487;29487;10/06/2020;562500
29488;29488;10/06/2020;153000
29489;29489;10/06/2020;370000
29490;29490;10/06/2020;625900
29491;29491;10/06/2020;220000
29492;29492;10/06/2020;150000
29493;29493;10/06/2020;261000
29494;29494;10/06/2020;294000
29495;29495;10/06/2020;497580
29496;29496;10/06/2020;545000
29497;29497;10/06/2020;125000
29498;29498;10/06/2020;222500
29499;29499;10/06/2020;223570
29500;29500;10/06/2020;140000
29501;29501;10/06/2020;425000
29502;29502;10/06/2020;139000
29503;29503;10/06/2020;144000
29504;29504;10/06/2020;735000
29505;29505;10/06/2020;349000
29506;29506;10/06/2020;355000
29507;29507;10/06/2020;102000
29508;29508;10/06/2020;505000
29509;29509;10/06/2020;272000
29510;29510;10/06/2020;160000
29511;29511;10/06/2020;523000
29512;29512;10/06/2020;323000
29513;29513;10/06/2020;365000
29514;29514;10/06/2020;204000
29515;29515;10/06/2020;261000
29516;29516;10/06/2020;283000
29517;29517;10/06/2020;244500
29518;29518;10/06/2020;1170000
29519;29519;10/06/2020;63000
29520;29520;10/06/2020;72300
29521;29521;10/06/2020;251380
29522;29522;10/06/2020;258000
29523;29523;10/06/2020;221000
29524;29524;10/06/2020;188000
29525;29525;10/06/2020;160000
29526;29526;10/06/2020;75000
29527;29527;10/06/2020;159000
29528;29528;10/06/2020;145000
29529;29529;10/06/2020;264000
29530;29530;11/06/2020;95000
29531;29531;11/06/2020;272000
29532;29532;11/06/2020;140000
29533;29533;11/06/2020;112000
29534;29534;11/06/2020;439200
29535;29535;11/06/2020;113300
29536;29536;11/06/2020;169600
29537;29537;11/06/2020;189400
29538;29538;11/06/2020;113000
29539;29539;11/06/2020;479108
29540;29540;11/06/2020;89000
29541;29541;11/06/2020;52000
29542;29542;11/06/2020;204000
29543;29543;11/06/2020;142000
29544;29544;16/06/2020;100000
29545;29545;11/06/2020;57500
29546;29546;11/06/2020;200000
29547;29547;11/06/2020;375500
29548;29548;11/06/2020;81000
29549;29549;11/06/2020;47000
29550;29550;11/06/2020;132850
29551;29551;11/06/2020;55000
29552;29552;11/06/2020;41500
29553;29553;11/06/2020;53900
29554;29554;11/06/2020;177000
29555;29555;11/06/2020;120000
29556;29556;11/06/2020;77000
29557;29557;11/06/2020;51000
29558;29558;11/06/2020;118500
29559;29559;11/06/2020;82720
29560;29560;11/06/2020;141000
29561;29561;11/06/2020;111250
29562;29562;11/06/2020;209850
29563;29563;11/06/2020;93000
29564;29564;11/06/2020;263000
29565;29565;11/06/2020;230000
29566;29566;11/06/2020;144500
29567;29567;11/06/2020;396000
29568;29568;11/06/2020;926500
29569;29569;11/06/2020;144250
29570;29570;11/06/2020;152000
29571;29571;11/06/2020;173000
29572;29572;11/06/2020;50000
29573;29573;11/06/2020;205801
29574;29574;11/06/2020;92984
29575;29575;11/06/2020;45000
29576;29576;11/06/2020;109880
29577;29577;15/06/2020;103000
29578;29578;11/06/2020;433620
29579;29579;11/06/2020;58000
29580;29580;11/06/2020;87000
29581;29581;11/06/2020;120000
29582;29582;11/06/2020;124000
29583;29583;11/06/2020;142300
29584;29584;11/06/2020;61500
29585;29585;11/06/2020;140000
29586;29586;11/06/2020;39000
29587;29587;11/06/2020;124000
29588;29588;11/06/2020;190000
29589;29589;11/06/2020;81837
29590;29590;11/06/2020;148000
29591;29591;11/06/2020;194000
29592;29592;11/06/2020;196000
29593;29593;11/06/2020;206000
29594;29594;11/06/2020;103000
29595;29595;11/06/2020;77800
29596;29596;11/06/2020;198000
29597;29597;11/06/2020;221600
29598;29598;11/06/2020;227000
29599;29599;11/06/2020;230500
29600;29600;11/06/2020;106000
29601;29601;11/06/2020;59000
29602;29602;11/06/2020;197800
29603;29603;11/06/2020;58000
29604;29604;11/06/2020;82000
29605;29605;11/06/2020;174000
29606;29606;11/06/2020;170050
29607;29607;11/06/2020;83000
29608;29608;11/06/2020;152500
29609;29609;11/06/2020;362300
29610;29610;11/06/2020;122000
29611;29611;11/06/2020;81000
29612;29612;11/06/2020;103770
29613;29613;11/06/2020;150000
29614;29614;11/06/2020;60000
29615;29615;11/06/2020;64500
29616;29616;11/06/2020;38000
29617;29617;11/06/2020;173000
29618;29618;11/06/2020;40500
29619;29619;11/06/2020;88400
29620;29620;11/06/2020;75000
29621;29621;11/06/2020;96370
29622;29622;11/06/2020;132000
29623;29623;11/06/2020;128000
29624;29624;11/06/2020;155000
29625;29625;11/06/2020;330200
29626;29626;11/06/2020;185000
29627;29627;11/06/2020;290000
29628;29628;11/06/2020;295900
29629;29629;11/06/2020;90000
29630;29630;11/06/2020;87000
29631;29631;11/06/2020;184078
29632;29632;11/06/2020;279750
29633;29633;11/06/2020;720000
29634;29634;11/06/2020;433000
29635;29635;11/06/2020;130000
29636;29636;16/06/2020;163629
29637;29637;11/06/2020;315000
29638;29638;11/06/2020;600000
29639;29639;11/06/2020;288600
29640;29640;11/06/2020;436000
29641;29641;11/06/2020;292500
29642;29642;11/06/2020;460653
29643;29643;11/06/2020;245960
29644;29644;11/06/2020;350960
29645;29645;11/06/2020;730000
29646;29646;11/06/2020;392142
29647;29647;11/06/2020;884000
29648;29648;11/06/2020;153100
29649;29649;11/06/2020;640000
29650;29650;11/06/2020;300000
29651;29651;11/06/2020;943590
29652;29652;11/06/2020;150000
29653;29653;11/06/2020;1750000
29654;29654;11/06/2020;1170000
29655;29655;11/06/2020;1085000
29656;29656;11/06/2020;520000
29657;29657;11/06/2020;175000
29658;29658;11/06/2020;1465000
29659;29659;11/06/2020;2000000
29660;29660;11/06/2020;220800
29661;29661;11/06/2020;95000
29662;29662;11/06/2020;260000
29663;29663;11/06/2020;395250
29664;29664;11/06/2020;373000
29665;29665;11/06/2020;431950
29666;29666;11/06/2020;564500
29667;29667;11/06/2020;371550
29668;29668;11/06/2020;196800
29669;29669;11/06/2020;282000
29670;29670;11/06/2020;288000
29671;29671;11/06/2020;429900
29672;29672;11/06/2020;263770
29673;29673;11/06/2020;221130
29674;29674;11/06/2020;247750
29675;29675;11/06/2020;319037
29676;29676;11/06/2020;309500
29677;29677;11/06/2020;289000
29678;29678;11/06/2020;87500
29679;29679;11/06/2020;42500
29680;29680;11/06/2020;275500
29681;29681;11/06/2020;93000
29682;29682;11/06/2020;99105
29683;29683;11/06/2020;165000
29684;29684;11/06/2020;112500
29685;29685;11/06/2020;195000
29686;29686;11/06/2020;147000
29687;29687;11/06/2020;187000
29688;29688;11/06/2020;170000
29689;29689;11/06/2020;170000
29690;29690;11/06/2020;172000
29691;29691;11/06/2020;80000
29692;29692;11/06/2020;35000
29693;29693;11/06/2020;490000
29694;29694;11/06/2020;130000
29695;29695;11/06/2020;138000
29696;29696;11/06/2020;214000
29697;29697;11/06/2020;315000
29698;29698;11/06/2020;228500
29699;29699;11/06/2020;235000
29700;29700;11/06/2020;189950
29701;29701;11/06/2020;139780
29702;29702;11/06/2020;86000
29703;29703;11/06/2020;763434
29704;29704;11/06/2020;300000
29705;29705;11/06/2020;418000
29706;29706;11/06/2020;54500
29707;29707;11/06/2020;48500
29708;29708;11/06/2020;167630
29709;29709;11/06/2020;117000
29710;29710;11/06/2020;258000
29711;29711;11/06/2020;31500
29712;29712;11/06/2020;199000
29713;29713;11/06/2020;163500
29714;29714;11/06/2020;305000
29715;29715;11/06/2020;98000
29716;29716;11/06/2020;126000
29717;29717;11/06/2020;455000
29718;29718;11/06/2020;375000
29719;29719;11/06/2020;99000
29720;29720;11/06/2020;101000
29721;29721;11/06/2020;94095
29722;29722;11/06/2020;75000
29723;29723;11/06/2020;68000
29724;29724;11/06/2020;199000
29725;29725;11/06/2020;106000
29726;29726;11/06/2020;160000
29727;29727;11/06/2020;155000
29728;29728;11/06/2020;255800
29729;29729;11/06/2020;170000
29730;29730;11/06/2020;117000
29731;29731;11/06/2020;189150
29732;29732;11/06/2020;375000
29733;29733;11/06/2020;333340
29734;29734;11/06/2020;598500
29735;29735;11/06/2020;167390
29736;29736;11/06/2020;605000
29737;29737;11/06/2020;330000
29738;29738;11/06/2020;115000
29739;29739;11/06/2020;166000
29740;29740;11/06/2020;160000
29741;29741;11/06/2020;116000
29742;29742;11/06/2020;210000
29743;29743;11/06/2020;255000
29744;29744;11/06/2020;
29745;29745;11/06/2020;93000
29746;29746;11/06/2020;162000
29747;29747;11/06/2020;231000
29748;29748;11/06/2020;300000
29749;29749;11/06/2020;300850
29750;29750;11/06/2020;151000
29751;29751;11/06/2020;180000
29752;29752;11/06/2020;394000
29753;29753;11/06/2020;206000
29754;29754;11/06/2020;217000
29755;29755;11/06/2020;150000
29756;29756;11/06/2020;351000
29757;29757;11/06/2020;247000
29758;29758;11/06/2020;221000
29759;29759;11/06/2020;157440
29760;29760;11/06/2020;265000
29761;29761;11/06/2020;267000
29762;29762;11/06/2020;107000
29763;29763;11/06/2020;51000
29764;29764;11/06/2020;210000
29765;29765;11/06/2020;160316
29766;29766;11/06/2020;148000
29767;29767;11/06/2020;227300
29768;29768;11/06/2020;198500
29769;29769;11/06/2020;162000
29770;29770;11/06/2020;196000
29771;29771;12/06/2020;130000
29772;29772;12/06/2020;44600
29773;29773;12/06/2020;110000
29774;29774;12/06/2020;369010
29775;29775;12/06/2020;208000
29776;29776;12/06/2020;450000
29777;29777;12/06/2020;1264185
29778;29778;12/06/2020;365580
29779;29779;12/06/2020;565000
29780;29780;12/06/2020;153000
29781;29781;12/06/2020;339000
29782;29782;12/06/2020;1100000
29783;29783;12/06/2020;229000
29784;29784;12/06/2020;210000
29785;29785;12/06/2020;110000
29786;29786;12/06/2020;75050
29787;29787;12/06/2020;79500
29788;29788;12/06/2020;219000
29789;29789;12/06/2020;102600
29790;29790;12/06/2020;54000
29791;29791;12/06/2020;65000
29792;29792;12/06/2020;540000
29793;29793;12/06/2020;105000
29794;29794;12/06/2020;146500
29795;29795;12/06/2020;59000
29796;29796;12/06/2020;105000
29797;29797;12/06/2020;91000
29798;29798;12/06/2020;260000
29799;29799;12/06/2020;155000
29800;29800;12/06/2020;54500
