idBien;surfaceCarrez;codeTypeLocal;surfaceReelle;nbrePiecePrincipale;idAdresse;idBien_fusionne
27449;35,86;2;36;2;24680;24680-AD-754-1
27450;51,44;2;45;2;24681;24681-HO-69-18
27451;29,26;2;28;1;24682;24682-BR-52-94
27452;70,58;2;72;4;24683;24683-BZ-190-1148
27453;61,05;2;61;3;24684;24684-BW-151-49
27454;156,53;2;157;4;24685;24685-EI-390-759
27455;44,18;2;41;2;24686;24686-AC-505-16
27456;49,03;2;55;0;24687;24687-AV-334-7
27457;68,37;2;68;4;24688;24688-DP-41-710
27458;85,17;2;85;4;24689;24689-AW-53-4
27459;67,73;2;60;4;24690;24690-EW-7-25
27460;94,45;2;94;5;24691;24691-DN-405-105
27461;18,1;2;18;1;24692;24692-EZ-94-6
27462;25,56;2;24;1;24693;24693-HK-137-2
27463;53,84;2;53;2;24694;24694-HS-14-34
27464;64;2;61;3;24695;24695-BC-291-860
27465;76,26;2;73;4;24696;24696-BP-185-305
27466;69,9;2;65;3;24697;24697-AR-160-10
27467;72,23;2;72;3;24698;24698-AE-609-2
27468;81,57;2;88;5;24699;24699-AW-393-5
27469;42,3;2;42;2;24700;24700-KO-49-1
27470;81;2;83;3;24701;24701-AM-411-104
27471;54,93;2;53;3;24702;24702-AC-241-57
27472;74,57;2;72;5;24703;24703-AI-188-4
27473;17,58;2;21;1;24704;24704-AY-336-6
27474;87,75;2;87;4;24705;24705-AY-832-35
27475;47,57;2;49;2;24706;24706-AZ-330-4
27476;29,03;2;29;1;24707;24707-BE-972-5
27477;87,9;2;80;3;24708;24708-355-B-7210-2
27478;43,8;2;45;2;24709;24709-OZ-160-19
27479;60,57;2;57;2;24710;24710-BO-441-208
27480;69,76;2;70;3;24711;24711-BR-822-11
27481;42,75;2;45;2;24712;24712-AB-60-2
27482;31,79;2;33;1;24713;24713-AU-215-435
27483;32,5;2;32;1;24714;24714-AO-838-111
27484;50,08;2;44;2;24715;24715-AK-214-28
27485;25,3;2;32;2;24716;24716-AL-30-11
27486;59,08;2;70;3;24717;24717-AS-82-120
27487;25,38;2;25;1;24718;24718-BY-250-343
27488;48,24;2;46;3;24719;24719-CP-374-15
27489;88,46;2;83;4;24720;24720-DV-273-2
27490;44,67;2;44;2;24721;24721-BE-298-39
27491;99,8;2;100;4;24722;24722-AH-209-39
27492;53,8;2;55;3;24723;24723-AH-7-112
27493;39,66;2;43;2;24724;24724-AE-81-3
27494;78,94;2;95;4;24725;24725-AL-124-16
27495;46,94;2;51;2;24726;24726-BB-226-19
27496;58,87;2;45;3;24727;24727-AH-33-1
27497;49,5;2;56;2;24728;24728-U-1566-4
27498;39,32;2;39;2;24729;24729-AH-44-59
27499;67,17;2;67;4;24730;24730-AV-2-115
27500;41,64;2;41;2;24731;24731-AI-69-81
27501;62,38;2;63;3;24732;24732-AE-125-15
27502;35,11;2;35;1;24733;24733-AC-6-11
27503;65,27;2;65;2;24734;24734-DN-49-49
27504;82;2;43;2;24735;24735-AM-60-1
27505;51,52;2;54;2;24736;24736-BN-11-35
27506;111,23;2;111;5;24737;24737-BS-79-118
27507;41,08;2;43;1;24738;24738-AR-37-16
27508;44,57;2;44;2;24739;24739-AY-144-1
27509;98,05;2;94;5;24740;24740-AB-122-109
27510;62,59;2;63;3;24741;24741-AL-24-104
27511;52,38;2;51;2;24742;24742-BO-49-204
27512;16,4;2;18;1;24743;24743-BX-45-24
27513;75,33;2;85;3;24744;24744-AK-497-2
27514;66,99;2;80;3;24745;24745-AI-122-14
27515;31,42;2;32;2;24746;24746-AU-22-11
27516;12,98;2;15;2;24747;24747-BD-38-17
27517;117,26;2;117;4;24748;24748-BG-56-10
27518;22,5;2;30;1;24749;24749-CE-56-36
27519;218,43;2;220;7;24750;24750-AB-86-4
27520;100,63;2;105;4;24751;24751-AZ-63-116
27521;184,2;2;187;7;24752;24752-BC-79-19
27522;160,08;2;162;6;24753;24753-BE-84-2
27523;59,27;2;54;3;24754;24754-AG-5-16
27524;94,25;2;95;4;24755;24755-AW-105-5
27525;44,58;2;44;3;24756;24756-AC-53-21
27526;27,91;2;26;2;24757;24757-AM-18-42
27527;15,75;2;14;1;24758;24758-AY-66-18
27528;10,75;2;12;0;24759;24759-AZ-9-45
27529;40,6;2;40;2;24760;24760-BX-56-4
27530;30,7;2;27;2;24761;24761-BZ-14-31
27531;28,5;2;28;1;24762;24762-CB-16-27
27532;51,25;2;51;2;24763;24763-CI-51-35
27533;24,94;2;26;2;24764;24764-AR-53-20
27534;62,11;2;62;2;24765;24765-BN-8-200
27535;94,93;2;96;3;24766;24766-BH-37-9
27536;49,3;2;48;2;24767;24767-BS-142-13
27537;128,3;2;110;4;24768;24768-AV-35-1001
27538;15;2;14;1;24769;24769-AV-49-21
27539;48,21;2;54;2;24770;24770-BW-12-1
27540;28,22;2;30;1;24771;24771-BZ-105-47
27541;129,82;2;123;3;24772;24772-FH-35-262
27542;89,75;2;87;4;24773;24773-FK-22-42
27543;70,93;2;80;4;24774;24774-AL-23-8
27544;15,7;2;15;1;24775;24775-CI-31-16
27545;62,46;2;66;4;24776;24776-CI-88-24
27546;14,52;2;14;1;24777;24777-CL-29-19
27547;56,5;2;56;3;24778;24778-CM-116-13
27548;26,67;2;28;2;24779;24779-CQ-36-106
27549;79,26;2;79;4;24780;24780-AN-10-8
27550;29,77;2;30;2;24781;24781-AQ-17-43
27551;33,88;2;30;2;24782;24782-AR-33-5
27552;41,23;2;41;2;24783;24783-AX-74-2
27553;43,3;2;40;2;24784;24784-AX-91-21
27554;21,22;2;27;2;24785;24785-BG-49-21
27555;29,39;2;30;1;24786;24786-BH-2-136
27556;78,47;2;75;3;24787;24787-BR-36-105
27557;56,23;2;67;3;24788;24788-BS-21-10
27558;46,6;2;45;3;24789;24789-BU-29-17
27559;73,1;2;70;4;24790;24790-CF-14-6
27560;31,37;2;28;2;24791;24791-CJ-13-38
27561;13,9;2;20;2;24792;24792-CZ-98-12
27562;41,61;2;41;2;24793;24793-EE-36-222
27563;22,02;2;20;1;24794;24794-AZ-90-245
27564;12,53;2;12;1;24795;24795-CC-34-1168
27565;45,38;2;45;2;24796;24796-CE-28-162
27566;46,2;2;45;2;24797;24797-DO-172-25
27567;41,13;2;49;3;24798;24798-DR-191-11
27568;29,16;2;15;1;24799;24799-EC-20-105
27569;43,79;2;43;2;24800;24800-AK-807-43
27570;86,91;2;87;4;24801;24801-AH-115-16
27571;17,19;2;17;1;24802;24802-MR-199-343
27572;70,17;2;73;4;24803;24803-AM-36-179
27573;78,43;1;75;4;24804;24804-AI-1155-171
27574;90;1;101;4;24805;24805-AI-13-1401
27575;74,66;1;87;4;24806;24806-AI-13-1414
27576;57,9;2;59;3;24807;24807-AC-157-47
27577;58,81;2;58;3;24808;24808-AE-142-71
27578;76,38;2;78;3;24809;24809-BO-236-2
27579;88,42;1;82;5;24810;24810-BP-9-34
27580;28,1;2;28;1;24811;24811-F-386-15
27581;66,63;2;70;4;24812;24812-AI-27-121
27582;113,05;1;114;6;24813;24813-AY-17-12
27583;50,95;2;48;2;24814;24814-AH-302-31
27584;42,04;2;41;2;24815;24815-A-310-2
27585;74,36;2;73;5;24816;24816-AI-106-15
27586;87,74;1;88;4;24817;24817-AY-141-1
27587;77,54;2;77;4;24818;24818-ZA-114-84
27588;57,05;2;57;3;24819;24819-AE-266-46
27589;63,55;1;77;5;24820;24820-A-960-135
27590;83,18;2;81;4;24821;24821-AF-25-18
27591;107,05;1;107;5;24822;24822-BK-417-3
27592;58,07;2;58;3;24823;24823-AE-143-29
27593;59,59;2;60;3;24824;24824-BC-109-117
27594;67,45;2;66;4;24825;24825-BB-101-204
27595;21,46;2;25;1;24826;24826-AN-401-2
27596;31,79;2;32;1;24827;24827-AB-1109-450
27597;66,49;2;70;4;24828;24828-AW-99-15
27598;55,38;1;45;2;24829;24829-F-336-3
27599;56,54;2;90;4;24830;24830-AK-51-4
27600;34,2;2;35;2;24831;24831-AO-1008-105
27601;39,41;2;39;2;24832;24832-AP-226-18
27602;19,49;2;22;1;24833;24833-AR-610-52
27603;85,45;2;84;4;24834;24834-AS-229-11
27604;27,75;2;19;1;24835;24835-AI-262-3
27605;72,22;2;75;3;24836;24836-AD-394-1076
27606;64,49;2;65;3;24837;24837-AI-2-19
27607;88,66;2;89;3;24838;24838-AB-94-206
27608;36,39;2;29;2;24839;24839-AC-109-4
27609;101,48;1;115;4;24840;24840-AI-30-23
27610;129,42;2;128;5;24841;24841-AN-95-2015
27611;106;2;66;3;24842;24842-AZ-307-2
27612;131,29;2;140;5;24843;24843-AD-173-1
27613;43,54;2;46;3;24844;24844-AX-284-23
27614;15,38;2;21;1;24845;24845-BS-41-24
27615;18,44;2;18;1;24846;24846-AL-135-22
27616;28,36;2;19;1;24847;24847-BL-12-67
27617;80;2;80;4;24848;24848-AK-414-4
27618;25,04;2;25;2;24849;24849-BB-22-56
27619;78,41;2;73;4;24850;24850-BY-64-89
27620;59;2;60;3;24851;24851-AL-286-21
27621;38,45;2;38;2;24852;24852-AB-36-13
27622;44,04;2;45;3;24852;24852-AB-36-521
27623;139,97;2;150;6;24853;24853-AC-143-4
27624;36,42;2;32;2;24854;24854-AL-219-3
27625;75,64;2;62;3;24855;24855-AL-113-33
27626;41,38;2;44;2;24856;24856-AH-950-21
27627;75,71;2;72;3;24857;24857-BP-13-36
27628;77,3;2;74;3;24858;24858-AC-191-34
27629;93;1;110;4;24859;24859-AK-162-1
27630;79,36;1;80;4;24860;24860-AC-43-6
27631;45,2;2;45;3;24861;24861-AA-129-8
27632;36,74;2;37;2;24862;24862-O-465-6
27633;91,97;2;95;4;24863;24863-AT-261-70
27634;60,65;2;60;3;24864;24864-F-81-13
27635;122,04;1;122;4;24865;24865-E-194-121
27636;61,18;2;62;3;24866;24866-I-284-329
27637;33,67;2;35;2;24867;24867-Z-68-7
27638;104,64;2;98;1;24868;24868-AI-12-15
27639;68;2;67;3;24869;24869-AT-89-11
27640;134,2;2;134;6;24870;24870-AZ-124-506
27641;174,05;2;175;7;24871;24871-C-66-549
27642;40,17;2;42;2;24872;24872-H-5-3
27643;74,19;2;69;4;24873;24873-K-6-28
27644;32,77;2;33;2;24874;24874-Y-21-111
27645;56,49;2;68;3;24875;24875-AF-461-46
27646;113,5;2;117;5;24876;24876-AM-4-210
27647;25,58;2;17;1;24876;24876-AM-4-202
27648;44,45;2;44;3;24877;24877-K-53-119
27649;39,77;2;40;2;24878;24878-N-60-32
27650;67,78;2;68;3;24879;24879-S-134-117
27651;87,72;2;89;4;24880;24880-AL-37-18
27652;84,57;2;83;3;24881;24881-AP-239-206
27653;49,72;2;49;3;24882;24882-J-144-25
27654;49,26;2;45;2;24883;24883-CE-233-274
27655;48,1;2;51;3;24884;24884-E-988-116
27656;40,04;2;40;2;24885;24885-AS-47-126
27657;55,35;2;66;3;24886;24886-BU-93-3
27658;34,03;2;33;1;24887;24887-AC-299-1610
27659;57,14;2;59;3;24888;24888-AK-9-106
27660;98,72;2;100;5;24889;24889-P-207-145
27661;35,05;2;33;2;24890;24890-CO-46-81
27662;71,04;2;89;4;24891;24891-Z-41-33
27663;93,25;1;68;4;24892;24892-BM-197-2
27664;59,29;2;66;3;24893;24893-BE-349-5
27665;25,5;2;26;1;24894;24894-J-123-10
27666;25,02;2;20;2;24895;24895-O-113-11
27667;43,91;2;46;2;24896;24896-R-140-4
27668;57,89;2;50;2;24897;24897-R-162-303
27669;35,66;2;33;2;24898;24898-D-96-36
27670;54,43;2;50;3;24899;24899-E-224-20
27671;92,2;2;92;4;24900;24900-B-181-120
27672;47,68;2;46;2;24901;24901-AL-329-3059
27673;21,45;2;20;1;24902;24902-BF-23-34
27674;47,45;2;50;2;24903;24903-J-126-7017
27675;68,12;2;74;4;24904;24904-V-106-1914
27676;51,23;2;50;2;24905;24905-Y-202-134
27677;38,29;2;39;3;24906;24906-AP-166-41
27678;41,51;2;40;2;24907;24907-AM-91-134
27679;79,74;2;76;4;24908;24908-AS-7-4
27680;141,8;1;107;6;24909;24909-AD-70-4
27681;68,95;2;83;4;24910;24910-AG-19-413
27682;24,68;2;26;2;24911;24911-E-41-10
27683;26,2;2;29;1;24912;24912-G-177-43
27684;140,89;2;166;7;24913;24913-DG-206-19
27685;74,35;2;76;3;24914;24914-EH-188-34
27686;73,6;2;61;2;24915;24915-AB-179-2
27687;32,17;2;32;1;24916;24916-R-307-11
27688;89,87;2;92;3;24917;24917-E-103-24
27689;20,9;2;20;2;24918;24918-BI-203-2
27690;42,06;2;43;1;24919;24919-CH-214-16
27691;92,44;1;105;5;24920;24920-W-99-36
27692;65,53;2;66;4;24921;24921-AR-53-339
27693;93,7;2;94;4;24922;24922-BM-6-1114
27694;43,44;2;43;2;24923;24923-BD-518-6
27695;95,71;2;96;5;24924;24924-BD-773-26
27696;85,34;2;83;4;24925;24925-BI-521-35
27697;25,95;2;38;1;24926;24926-H-149-7
27698;18,26;2;20;1;24927;24927-AB-290-2
27699;60,28;2;62;3;24928;24928-AE-290-4
27700;99,22;2;100;4;24929;24929-E-1537-7
27701;49,06;2;49;2;24930;24930-CD-356-130
27702;39,15;2;39;2;24931;24931-BT-324-60
27703;19,17;2;20;1;24932;24932-CP-556-366
27704;20,56;2;21;1;24933;24933-AX-587-2
27705;107,56;2;105;5;24934;24934-AY-120-10
27706;57,3;2;60;3;24935;24935-AY-33-15
27707;53,37;2;55;2;24936;24936-IX-151-100
27708;68,6;2;61;3;24937;24937-KL-162-63
27709;60,79;2;58;3;24938;24938-NZ-49-34
27710;58,56;2;55;2;24939;24939-AI-322-46
27711;74,41;2;70;3;24940;24940-AZ-63-10
27712;39,07;2;38;2;24941;24941-AN-555-3
27713;36,79;2;41;2;24942;24942-CZ-12-11
27714;43,15;2;44;2;24943;24943-BM-570-56
27715;41,02;2;43;2;24944;24944-AB-169-29
27716;44,07;2;45;2;24945;24945-BH-68-26
27717;55,75;2;56;3;24946;24946-AE-21-705
27718;34,1;2;32;2;24947;24947-AL-56-46
27719;31,45;2;37;1;24948;24948-AA-308-1
27720;44,49;2;44;2;24949;24949-DN-243-54
27721;27,19;2;30;2;24950;24950-AK-58-90
27722;34,98;2;36;1;24951;24951-AM-17-10
27723;62,92;2;68;3;24952;24952-CV-533-105
27724;64,98;2;69;4;24953;24953-A-912-18
27725;73,88;2;77;4;24954;24954-CR-27-1
27726;44,74;2;45;2;24955;24955-AE-4-47
27727;27,76;2;27;2;24956;24956-AD-301-17
27728;66,6;2;67;3;24957;24957-AN-163-103
27729;34,63;2;33;2;24958;24958-AN-300-7
27730;80,92;2;88;4;24959;24959-AT-81-47
27731;78,82;2;77;4;24960;24960-AE-739-147
27732;52,72;2;52;3;24961;24961-BL-188-1
27733;37,36;2;40;2;24962;24962-AH-539-16
27734;44,24;2;44;2;24963;24963-AY-35-228
27735;81;2;85;4;24964;24964-BR-337-11
27736;30,06;2;29;2;24965;24965-A-317-8
27737;46,88;2;49;3;24966;24966-AB-3-6
27738;100,91;1;86;4;24967;24967-AO-270-2
27739;22,61;2;22;1;24968;24968-BD-81-4
27740;74,33;2;73;3;24969;24969-AK-256-27
27741;76,1;2;85;3;24970;24970-820-AB-259-28
27742;68,25;2;67;3;24971;24971-831-AY-889-80
27743;54,04;2;54;3;24972;24972-834-AW-8-503
27744;44,4;2;44;2;24973;24973-BC-199-23
27745;62,89;2;65;4;24974;24974-HI-87-28
27746;43,97;2;48;1;24975;24975-KE-54-5
27747;56,87;2;57;3;24976;24976-BH-2-62
27748;42,22;2;42;2;24977;24977-AK-143-26
27749;46,87;2;47;2;24978;24978-CV-232-33
27750;57,43;2;56;3;24979;24979-BO-185-12
27751;61,27;1;61;3;24980;24980-E-812-92
27752;30,59;2;27;2;24981;24981-LK-164-237
27753;49,5;2;48;2;24982;24982-BH-606-9
27754;59,45;1;61;3;24983;24983-AC-330-5
27755;93,11;2;93;4;24984;24984-BI-62-6064
27756;84,45;2;88;5;24985;24985-BI-90-13
27757;56,62;2;63;3;24986;24986-BY-302-39
27758;80,01;2;80;4;24987;24987-DI-167-741
27759;117,87;1;92;5;24988;24988-IM-61-17
27760;46,8;2;46;2;24989;24989-AP-695-110
27761;56,68;2;57;3;24990;24990-CH-157-1014
27762;95;2;55;3;24991;24991-OX-79-2
27763;24,7;2;40;2;24992;24992-A-2254-4
27764;76,51;1;79;4;24993;24993-IL-105-5
27765;66,45;2;67;3;24994;24994-IX-51-59
27766;32,3;2;33;2;24995;24995-AN-260-7
27767;25,3;2;25;2;24996;24996-BK-19-164
27768;76,41;2;77;4;24997;24997-CE-184-131
27769;25,32;2;28;1;24998;24998-AW-145-10
27770;30,39;2;32;1;24999;24999-B-274-1
27771;19,09;2;19;1;25000;25000-BN-113-2
27772;50,8;2;48;2;25001;25001-D-318-44
27773;70,42;2;69;4;25002;25002-AB-1041-6
27774;124,12;2;120;4;25003;25003-BW-1-23
27775;71,26;2;66;3;25004;25004-HT-5-115
27776;62,1;2;61;3;25005;25005-BT-225-37
27777;17,59;2;17;1;25006;25006-BH-25-19
27778;45,38;2;44;2;25007;25007-AI-107-101
27779;39,05;2;37;2;25008;25008-AV-102-10
27780;53,13;2;52;2;25009;25009-AN-303-5
27781;43,66;2;44;2;25010;25010-AC-64-102
27782;103,1;2;104;4;25011;25011-BK-198-3
27783;78,23;2;77;4;25012;25012-BC-353-11
27784;34,63;2;34;1;25013;25013-EW-251-42
27785;47,91;2;48;2;25014;25014-AE-164-59
27786;28,59;2;30;1;25015;25015-AO-525-66
27787;53,39;2;54;2;25016;25016-CK-990-103
27788;73;2;72;4;25017;25017-383-AI-160-2141
27789;51,5;2;51;3;25018;25018-AM-512-101
27790;57,38;2;65;3;25019;25019-AD-829-23
27791;41,22;2;41;2;25020;25020-CZ-427-9
27792;48;2;57;3;25021;25021-AI-51-22
27793;43,64;2;49;2;25022;25022-CZ-824-9
27794;20,88;2;20;1;25023;25023-AB-42-9
27795;68,17;1;69;4;25024;25024-YB-183-1
27796;48,79;2;49;2;25025;25025-AI-369-12
27797;45,5;2;46;2;25026;25026-AA-297-5
27798;45,9;2;45;2;25027;25027-LP-41-4
27799;27,03;2;24;1;25028;25028-LR-3-3
27800;103,94;1;90;3;25029;25029-AI-106-2
27801;30,95;2;28;1;25030;25030-AC-279-21
27802;83,9;2;90;3;25031;25031-AL-356-2
27803;16,82;2;18;1;25032;25032-AN-151-25
27804;40,66;2;41;2;25033;25033-AN-308-32
27805;47,95;2;48;2;25034;25034-AR-196-9
27806;38,73;2;40;2;25035;25035-AY-602-21
27807;43,89;2;24;2;25036;25036-AI-41-1313
27808;73,23;2;74;3;25037;25037-AE-7-13
27809;54,5;2;53;2;25038;25038-BL-233-29
27810;61,67;2;62;4;25039;25039-DI-19-31
27811;31,74;2;67;3;25040;25040-AD-48-8
27812;73,55;2;33;1;25041;25041-BD-55-27
27813;85,2;2;89;4;25042;25042-AS-38-37
27814;70,57;2;70;3;25043;25043-DP-85-21
27815;78,5;2;78;3;25044;25044-AE-86-350
27816;45,62;2;45;2;25045;25045-BS-185-72
27817;26,85;2;27;1;25046;25046-AY-35-131
27818;26,79;2;27;1;25046;25046-AY-35-110
27819;67,29;2;66;4;25047;25047-BM-206-708
27820;68,92;2;66;3;25048;25048-AO-124-13
27821;122;2;122;3;25049;25049-BP-440-17
27822;20,97;2;18;2;25050;25050-BI-192-95
27823;86,29;2;94;4;25051;25051-BP-395-112
27824;47,17;2;47;2;25052;25052-DM-96-175
27825;50,69;2;50;3;25053;25053-N-2278-21
27826;46,6;2;46;2;25054;25054-E-4250-5
27827;61,56;2;62;3;25055;25055-AL-57-2
27828;18,57;2;18;1;25056;25056-AR-99-129
27829;31,14;2;30;2;25057;25057-AH-49-32
27830;18,85;2;20;1;25058;25058-AN-48-9
27831;30,43;2;28;2;25059;25059-AR-33-1
27832;31,22;2;40;2;25060;25060-AA-140-13
27833;96,86;2;17;1;25061;25061-AQ-42-45
27834;54,16;2;54;3;25062;25062-AQ-54-159
27835;7,64;2;12;1;25062;25062-AQ-54-25
27836;27,83;2;22;1;25063;25063-BJ-100-73
27837;26,57;2;26;2;25064;25064-AK-24-125
27838;14,71;2;18;1;25065;25065-AR-98-30
27839;16,03;2;14;1;25066;25066-BA-28-12
27840;20,44;2;14;1;25066;25066-BA-28-9
27841;43,38;2;43;3;25067;25067-CP-31-11
27842;19,88;2;21;1;25068;25068-CS-39-55
27843;47,5;2;47;3;25069;25069-CG-44-123
27844;99,34;2;102;5;25070;25070-AC-26-1222
27845;31,53;2;33;2;25071;25071-BS-15-42
27846;49;2;49;2;25072;25072-CD-37-21
27847;32,7;2;36;2;25073;25073-EV-45-20
27848;111,38;2;115;3;25074;25074-AP-18-9
27849;79;2;78;3;25075;25075-AY-55-13
27850;22,35;2;23;1;25075;25075-AY-55-12
27851;135,06;2;108;4;25076;25076-BO-12-335
27852;64,9;2;65;2;25077;25077-BU-29-48
27853;27,82;2;28;2;25078;25078-AX-62-42
27854;43,05;2;38;2;25079;25079-CG-189-26
27855;43,12;2;44;2;25080;25080-DL-118-24
27856;25,01;2;24;1;25081;25081-AS-69-19
27857;25,92;2;26;1;25082;25082-BD-107-311
27858;18,08;2;21;1;25083;25083-BD-88-16
27859;31;2;31;2;25084;25084-CG-7-108
27860;29,42;2;25;1;25085;25085-AA-6-56
27861;14,79;2;15;1;25086;25086-EA-53-27
27862;37,07;2;36;2;25087;25087-EB-17-379
27863;46,97;2;50;3;25088;25088-DA-12-13
27864;94,08;2;95;2;25089;25089-DX-85-202
27865;91,03;2;87;4;25090;25090-AC-495-13
27866;75,37;2;64;4;25091;25091-M-4912-10
27867;67,81;2;68;3;25092;25092-SL-29-116
27868;29,19;2;30;2;25093;25093-AM-623-70
27869;25,79;2;24;1;25094;25094-AS-145-115
27870;17,4;2;18;1;25095;25095-BE-334-18
27871;85,85;2;85;5;25096;25096-MN-27-322
27872;88;2;88;4;25097;25097-MT-188-110
27873;43,85;2;44;2;25098;25098-ZH-14-2002
27874;55,57;2;52;2;25099;25099-D-990-33
27875;42,9;2;42;2;25100;25100-A-4026-60
27876;42,62;2;37;2;25101;25101-AI-185-4
27877;40,27;2;40;2;25102;25102-AI-3-23
27878;93,46;1;92;5;25103;25103-AX-174-68
27879;33,08;2;22;1;25104;25104-AC-121-1
27880;53,87;2;54;2;25105;25105-AH-491-26
27881;93,04;2;96;4;25106;25106-AB-277-436
27882;106,95;1;106;6;25107;25107-AN-75-5
27883;58,2;2;57;3;25108;25108-AC-259-6
27884;149,28;1;130;7;25109;25109-AC-225-330
27885;97,08;2;91;5;25110;25110-AA-7-154
27886;37,02;2;37;1;25111;25111-AK-620-161
27887;21,66;2;23;1;25112;25112-B-103-11
27888;72,63;2;73;3;25113;25113-AD-118-22
27889;46,08;2;47;2;25114;25114-AD-166-7
27890;19,47;2;19;1;25115;25115-AD-1004-44
27891;46,56;2;47;3;25116;25116-AM-165-1
27892;24,79;2;28;1;25117;25117-AT-1057-3
27893;57,58;2;57;3;25118;25118-AW-367-101
27894;50,5;2;41;2;25119;25119-AM-44-103
27895;59;2;59;3;25120;25120-AM-26-79
27896;29,23;2;29;2;25121;25121-BC-236-47
27897;49,01;2;50;2;25122;25122-AK-235-7
27898;58,99;2;69;3;25123;25123-AM-412-27
27899;31,31;2;32;2;25124;25124-BS-21-31
27900;40,39;2;44;3;25125;25125-IM-318-2
27901;93,14;2;93;5;25126;25126-AX-23-189
27902;29,81;2;30;2;25127;25127-BY-457-13
27903;70,08;2;70;3;25128;25128-AS-615-33
27904;34,3;2;34;2;25129;25129-AK-2784-11
27905;97,14;2;96;4;25130;25130-AO-49-1
27906;63,82;2;52;3;25131;25131-BY-351-17
27907;69,03;2;70;3;25132;25132-CK-458-119
27908;68,9;1;78;4;25133;25133-MD-184-38
27909;55,23;2;55;3;25134;25134-MZ-67-58
27910;75,81;2;75;4;25135;25135-AC-211-14
27911;72,9;2;72;3;25136;25136-AX-3-19
27912;57,6;2;68;3;25137;25137-AH-68-8
27913;43;2;45;2;25138;25138-AE-110-1033
27914;44,74;2;45;2;25139;25139-AZ-401-2
27915;54,7;2;54;3;25140;25140-BO-95-5
27916;24,84;2;24;2;25141;25141-A-1839-110
27917;129,77;2;126;5;25142;25142-AR-211-196
27918;89,39;1;86;4;25143;25143-AO-66-606
27919;36,07;2;40;1;25144;25144-BO-171-218
27920;75,22;2;73;4;25145;25145-AP-10-117
27921;54,77;2;56;3;25146;25146-AC-368-121
27922;43,74;2;44;2;25147;25147-AT-239-155
27923;102,77;2;103;5;25148;25148-J-153-347
27924;91,02;2;90;4;25149;25149-AC-12-10
27925;28,67;2;32;1;25150;25150-J-203-46
27926;72,13;2;72;4;25151;25151-B-47-27
27927;49,27;2;50;3;25152;25152-T-43-3
27928;94,47;2;90;4;25153;25153-C-109-13
27929;74,61;2;74;3;25154;25154-N-50-16
27930;25,06;2;30;1;25155;25155-AC-65-20
27931;28;2;28;2;25156;25156-K-53-62
27932;84,79;2;84;4;25157;25157-AM-184-39
27933;83,82;1;77;5;25158;25158-BK-141-149
27934;65,68;2;65;3;25159;25159-BY-32-145
27935;32,11;2;31;1;25160;25160-P-7-113
27936;32,87;2;33;1;25161;25161-AO-775-8
27937;90,27;2;92;4;25162;25162-BV-60-22
27938;55,51;2;56;3;25163;25163-V-142-107
27939;29,69;2;25;1;25164;25164-AI-14-12
27940;24,41;2;25;1;25164;25164-AI-14-11
27941;52,47;2;49;2;25165;25165-AS-318-274
27942;61,11;2;55;3;25166;25166-J-53-7
27943;64,19;2;65;3;25167;25167-AF-92-25
27944;59,71;2;60;3;25168;25168-AY-87-4
27945;64,34;2;64;3;25169;25169-B-73-34
27946;59,72;2;59;3;25170;25170-AO-101-65
27947;85,34;2;90;4;25171;25171-AB-80-2880
27948;69,41;2;73;3;25171;25171-AB-80-2905
27949;169,31;1;140;5;25172;25172-AG-214-1
27950;21,04;2;34;1;25173;25173-L-130-1
27951;59,19;1;58;3;25174;25174-AG-126-2
27952;23,85;2;25;1;25175;25175-AE-339-40
27953;141,7;1;111;4;25176;25176-AD-155-16
27954;44,64;1;41;3;25177;25177-P-146-2
27955;58,05;2;58;2;25178;25178-U-267-101
27956;53,07;2;51;2;25179;25179-AJ-166-21
27957;67,36;2;63;3;25180;25180-AP-94-132
27958;57,51;2;56;3;25181;25181-F-46-44
27959;58,81;2;54;3;25182;25182-AL-87-15
27960;58,16;2;59;3;25183;25183-AL-877-430
27961;80,06;2;81;3;25184;25184-D-48-11
27962;32,71;2;25;1;25185;25185-DE-143-116
27963;89,06;2;89;5;25186;25186-P-56-3
27964;44,94;2;45;2;25187;25187-AV-56-17
27965;50;2;51;2;25188;25188-AU-217-46
27966;27,94;2;25;1;25189;25189-P-126-15
27967;54,09;2;54;3;25190;25190-CH-624-8
27968;75,7;1;76;4;25191;25191-AH-262-5
27969;41,18;2;41;2;25192;25192-AD-22-33
27970;104,89;1;68;4;25193;25193-AD-438-2
27971;39,23;2;44;2;25194;25194-AC-88-13
27972;62,11;2;61;3;25195;25195-AO-316-69
27973;119,85;1;112;6;25196;25196-AM-526-23
27974;114,3;1;107;4;25197;25197-AC-441-14
27975;78,5;2;78;4;25198;25198-AK-1222-2004
27976;71,48;2;81;3;25199;25199-BM-43-25
27977;67,59;2;68;4;25200;25200-AI-132-132
27978;50,11;2;35;1;25201;25201-AK-43-10
27979;135,89;2;60;2;25202;25202-B-153-1
27980;32,6;2;33;2;25203;25203-AI-654-3
27981;23,66;2;25;1;25204;25204-AA-12-1117
27982;26,42;2;25;1;25204;25204-AA-12-1178
27983;41,3;2;41;2;25205;25205-AD-325-156
27984;29,51;2;38;1;25206;25206-AB-180-2
27985;56,05;2;46;2;25207;25207-KP-115-24
